county1,mi_to_county,county2
46011,28.15744306,46057
46011,28.96028505,46079
46011,34.66122748,46077
46013,38.61827199,46091
46013,39.95197623,46037
46013,43.10085472,46045
46013,43.60669802,46089
46013,45.48269763,46115
46013,53.15133824,46049
46015,22.41755826,46017
46015,32.83399884,46073
46015,39.04313254,46085
46015,43.95860128,46023
46017,28.87112663,46073
46017,33.36139126,46085
46017,36.08670516,46059
46017,36.9236242,46069
46019,40.20527201,46081
46019,43.44554946,46093
46019,48.39658948,46063
46019,56.43355767,56011
46019,64.64128175,46105
46021,24.5030358,46129
46021,39.34370866,46089
46021,55.66311789,46031
46023,17.48241338,46043
46023,30.6343143,46053
46023,43.4934112,46067
46023,78.49614095,46085
46025,26.86220214,46029
46025,29.38863204,46057
46025,30.5420916,46115
46025,35.61443008,46037
46025,35.77515433,46077
46027,17.59248153,46127
46027,21.64671919,46135
46027,28.45629535,46083
46027,28.65747965,46125
46029,19.76522426,46057
46029,25.22899642,46051
46029,28.82758398,46039
46029,33.4446127,46037
46031,41.01118535,46041
46031,55.00616035,46137
46031,58.60586782,46129
46031,64.20752188,46105
46033,32.11802051,46047
46033,38.64141541,46103
46033,56.38645999,56045
46033,66.36899813,56027
46035,17.93979898,46061
46035,22.3937315,46043
46035,23.74616138,46111
46035,31.28813264,46067
46037,25.90163777,46091
46037,36.12483386,46109
46037,42.04035478,46051
46037,47.00045224,46115
46039,24.53977861,46057
46039,29.04488375,46051
46041,41.53173923,46137
46041,44.41109747,46107
46041,44.4252872,46129
46041,46.00146116,46119
46041,50.99717308,46117
46041,69.97157768,46055
46043,30.82662902,46067
46045,24.05275611,46049
46045,25.74369033,46089
46045,39.90368452,46129
46045,43.44381593,46107
46047,49.45107055,56027
46049,36.57959883,46059
46049,38.8488368,46107
46049,40.09105951,46069
46049,40.83669115,46115
46051,32.28476454,46109
46053,35.90514593,46123
46053,58.92569186,46085
46055,41.97629987,46071
46055,42.60788096,46117
46055,48.33269157,46137
46055,50.45010733,46075
46055,59.75569702,46093
46055,64.11549193,46103
46057,27.04263902,46077
46059,24.01944558,46069
46059,38.34940428,46073
46059,42.07209453,46115
46061,21.72732324,46087
46061,23.88003487,46067
46061,25.06235766,46097
46061,27.74272578,46111
46063,49.30218987,46105
46065,23.90476744,46119
46065,26.3264986,46069
46065,35.10307855,46085
46065,37.71306999,46117
46067,29.17508567,46135
46067,30.18113539,46125
46067,30.59159395,46087
46069,33.93269598,46119
46069,42.76384694,46107
46069,47.6511263,46085
46071,43.76863506,46095
46071,50.576773,46075
46071,55.95662009,46121
46071,63.75640491,46103
46073,26.5388588,46111
46075,25.63205646,46095
46075,32.18056991,46117
46075,42.19800983,46085
46077,24.50070818,46097
46077,29.68675564,46079
46077,37.69066699,46111
46079,22.24489121,46101
46079,24.18598976,46097
46079,26.92194064,46087
46079,29.8053382,46099
46081,41.34208253,56011
46081,51.98293904,56045
46081,53.96739758,46103
46081,56.07085921,46093
46083,21.61334397,46125
46083,27.06347469,46099
46083,31.18487672,46127
46085,37.7006343,46123
46085,50.61075591,46095
46085,57.59348108,46117
46087,26.44031973,46097
46087,27.69838878,46125
46087,28.31205377,46099
46089,46.52513663,46129
46091,31.56512544,46109
46093,42.10255837,46103
46093,57.48367336,46137
46093,61.76369374,46105
46095,26.12241846,46121
46095,47.23118019,46123
46097,23.96542917,46111
46099,24.56905398,46101
46099,30.50083485,46125
46103,87.56585804,56045
46105,52.07913919,46137
46107,25.24618022,46119
46107,25.3903361,46129
46117,37.06633688,46119
46117,59.76402929,46137
46121,43.41865485,46123
46125,24.07608725,46135
47001,16.75153234,47093
47001,19.78490949,47013
47001,23.13382372,47173
47001,24.8160335,47129
47001,26.14039142,47145
47001,27.84210663,47151
47003,16.51240421,47127
47003,17.5844448,47117
47003,21.447991,47031
47003,22.89703158,47149
47003,26.74936894,47103
47005,15.79915336,47085
47005,21.82877504,47079
47005,22.38474656,47017
47005,25.28997373,47083
47005,30.30894107,47135
47005,32.24951419,47039
47005,32.93052289,47161
47007,14.41445723,47143
47007,15.94038292,47175
47007,19.13289458,47153
47007,27.46878623,47035
47007,30.02053669,47065
47009,21.05799881,47093
47009,22.32150767,47105
47009,23.59091592,47155
47009,24.76964426,47123
47011,18.24679336,47139
47011,19.372617,47065
47011,23.06121012,47107
47011,24.22983367,47121
47013,19.01578776,47151
47013,19.73119216,47173
47013,28.55390668,47025
47015,17.55732449,47041
47015,18.33937006,47177
47015,20.02300181,47149
47015,22.10251413,47031
47015,26.727576,47189
47017,21.98283856,47077
47017,26.1031612,47079
47017,27.00616774,47053
47017,27.62753769,47183
47017,31.7256355,47039
47017,32.90705813,47113
47019,18.30420915,47163
47019,18.79959556,47091
47019,20.53297695,47179
47019,20.66478945,47171
47021,16.52181048,47043
47021,18.59370178,47037
47021,22.79911164,47147
47021,23.0150377,47125
47021,27.36810461,47187
47023,16.81083529,47109
47023,18.3193449,47113
47023,20.46829991,47077
47023,25.60575463,47069
47023,27.93612842,47071
47025,17.62063934,47057
47025,17.91059819,47173
47025,24.09987781,47067
47025,32.5211454,51105
47027,15.03615184,47087
47027,20.14446849,47133
47027,25.29194345,47111
47027,26.10220727,47137
47029,20.17738713,47089
47029,22.43284888,47063
47029,23.65801675,47059
47029,24.14840331,47155
47031,20.98290283,47127
47031,21.23333911,47061
47031,21.38382717,47177
47031,23.02692437,47051
47031,31.02263583,47149
47033,16.81087034,47053
47033,17.58043491,47075
47033,22.09193344,47113
47033,22.31687629,47045
47033,27.7986529,47097
47035,23.66667423,47129
47035,24.43956526,47143
47035,25.84807023,47185
47035,27.3344704,47145
47035,29.47743357,47049
47035,30.92651404,47141
47035,31.31440694,47175
47037,19.95230411,47187
47037,25.2065985,47147
47037,27.60633934,47165
47037,27.62694791,47189
47037,30.4745687,47149
47039,13.50973296,47135
47039,16.12416793,47077
47039,28.09138156,47071
47039,29.72510623,47181
47041,19.83868185,47159
47041,21.23507488,47177
47041,21.47288326,47185
47041,21.76379043,47141
47041,27.97011397,47189
47043,21.35850426,47083
47043,24.39745056,47081
47043,24.53344977,47125
47043,24.89311448,47085
47043,31.32661372,47187
47045,19.928721,47095
47045,23.8701718,47097
47045,25.1493292,47131
47045,26.31532159,47053
47047,24.02411418,47069
47047,27.20893292,47157
47047,27.92211593,47075
47047,28.77511096,47167
47049,14.95123373,47137
47049,19.61415361,47133
47049,23.15806582,47129
47049,24.51836643,47151
47049,35.38944052,47141
47051,17.28884736,47127
47051,26.60446388,47061
47051,27.20876511,47115
47051,27.93405215,47103
47053,24.60514464,47183
47053,27.23199639,47113
47053,28.05065149,47131
47055,20.42854488,47099
47055,23.82347267,47117
47055,25.30356422,47103
47055,28.63364473,47119
47057,14.16445425,47063
47057,16.27653577,47089
47057,18.19652849,47173
47057,23.02473611,47067
47057,30.95243362,47093
47057,34.35595835,47073
47059,19.44269563,47073
47059,21.24474695,47179
47059,23.48264047,47063
47059,24.57590913,47171
47061,17.59772703,47153
47061,18.49104863,47115
47061,20.34468311,47177
47063,15.26706489,47089
47063,24.65733157,47073
47065,18.83188005,47153
47065,23.575702,47115
47065,31.94657249,47121
47065,33.65766379,47143
47067,13.60015856,51105
47067,17.12783682,47073
47067,36.51836598,51169
47069,24.13960244,47109
47069,28.19912911,47113
47069,30.35918883,47075
47071,20.84942431,47181
47071,21.47643919,47109
47071,33.24262747,47077
47073,25.19816897,51169
47073,26.57523049,47179
47073,35.33786281,47163
47075,22.88450006,47097
47075,25.26762026,47113
47075,27.70197619,47167
47077,25.25089944,47113
47079,23.45406762,47183
47079,28.08104231,47161
47081,19.36024501,47101
47081,24.45761218,47085
47081,25.01354166,47135
47081,25.3683534,47119
47081,32.56575775,47187
47083,17.59718879,47161
47083,17.60212787,47085
47083,23.36600078,47125
47085,26.74211148,47135
47087,16.3984508,47159
47087,17.74892599,47141
47087,21.77428041,47133
47087,22.16596028,47111
47089,18.33916812,47155
47089,28.02612406,47093
47091,20.9463146,51191
47091,24.65825666,47163
47091,37.98093981,51077
47093,20.9181337,47173
47093,27.11663481,47155
47093,27.57196857,47105
47093,34.29817509,47145
47095,18.73852165,47131
47097,19.68874969,47167
47099,21.67102059,47101
47099,23.93105172,47181
47099,32.6782278,47119
47101,23.34427917,47135
47101,24.41122856,47119
47101,26.57538333,47181
47103,16.66685838,47127
47103,24.52549048,47117
47105,13.900746,47145
47105,20.36693167,47123
47105,27.5496827,47107
47107,12.70571349,47121
47107,20.90049582,47123
47107,22.21657516,47139
47107,29.72060439,47145
47111,13.2184042,47169
47111,19.77291121,47159
47111,25.82562272,47165
47115,20.25573366,47153
47117,20.27388137,47119
47117,30.37827794,47187
47117,32.47199557,47149
47119,21.79712084,47187
47121,9.746492538,47143
47121,29.13307174,47145
47123,28.56816731,47139
47125,26.15089311,47161
47125,28.46664773,47147
47129,21.13055009,47145
47129,22.06898143,47151
47131,24.19723787,47183
47133,18.45987629,47141
47133,18.77359309,47137
47135,28.99871523,47181
47137,33.15916305,47151
47141,14.94636668,47185
47141,26.05762268,47159
47143,29.34520665,47145
47147,23.16340984,47165
47149,22.24422121,47189
47149,27.09663386,47187
47153,22.74839339,47175
47153,29.54301679,47177
47157,23.0933864,47167
47159,15.25861671,47169
47159,20.77436442,47189
47163,10.78639429,51520
47163,18.38784492,47179
47163,22.35184783,51169
47163,25.38130955,51191
47165,17.60155336,47169
47165,24.1117301,47189
47169,18.46155893,47189
47171,14.16682562,47179
47175,15.74136637,47185
47175,17.95726894,47177
47177,24.90450515,47185
48001,27.94469502,48213
48001,29.65552304,48073
48001,29.93823129,48161
48001,38.49516912,48225
48001,42.21782402,48289
48003,29.83075387,48165
48003,31.40685997,48135
48003,39.61356235,48317
48003,41.1868562,48495
48003,47.21881487,48329
48005,25.47414615,48347
48005,27.93189931,48405
48005,34.0108289,48455
48005,34.96339911,48373
48005,36.04037599,48457
48005,48.10998891,48225
48005,49.03640186,48241
48005,52.00019998,48073
48007,18.18089808,48391
48007,33.49020666,48409
48007,33.65036631,48057
48007,41.67693926,48355
48009,25.95161904,48485
48009,29.34228869,48023
48009,29.67773652,48077
48009,31.61572372,48503
48009,39.84048202,48237
48009,42.93923389,48447
48009,45.42217451,48487
48011,30.49215118,48065
48011,30.51507526,48381
48011,30.62921124,48129
48011,31.51664894,48045
48011,36.79961249,48437
48011,42.67842098,48375
48011,43.15073623,48179
48013,32.98758283,48493
48013,35.16822746,48163
48013,35.3282183,48311
48013,38.30664858,48029
48013,40.38148753,48255
48013,44.70439773,48297
48013,47.3830416,48325
48013,50.96837862,48283
48015,19.18526131,48473
48015,23.84939416,48477
48015,24.94949868,48089
48015,39.01434616,48149
48015,39.17052894,48157
48015,42.45306535,48481
48017,27.60605118,48279
48017,31.71941909,48079
48017,32.20848575,48369
48017,42.40434282,48219
48019,21.31533272,48265
48019,29.2002651,48325
48019,32.98639836,48385
48019,35.42362651,48259
48019,41.09935097,48463
48019,49.287877,48029
48021,24.54436104,48453
48021,25.06184371,48287
48021,26.35458961,48055
48021,28.08265664,48149
48021,41.57080284,48491
48023,30.92073514,48447
48023,31.63915886,48275
48023,32.35337069,48487
48023,37.74342833,48485
48023,41.66673347,48155
48023,43.36750435,48207
48023,43.63229418,48503
48025,23.78679531,48297
48025,25.39107928,48175
48025,31.12357305,48409
48025,34.70972438,48255
48025,36.10742137,48391
48027,28.12452292,48491
48027,30.50516879,48099
48027,34.2079869,48331
48027,35.48871476,48145
48027,38.77024468,48309
48027,46.06717943,48053
48027,46.14665363,48281
48029,29.20002145,48091
48029,32.30836376,48493
48029,35.57518568,48187
48029,36.12613182,48259
48029,36.17175662,48325
48031,26.2645699,48209
48031,28.94788436,48259
48031,32.61350345,48171
48031,33.11399368,48091
48031,34.92749909,48299
48031,38.0895093,48053
48031,42.33660269,48453
48033,29.8881432,48115
48033,30.19795898,48415
48033,30.43582275,48227
48033,31.32976099,48169
48033,37.41625562,48305
48033,42.45941969,48335
48033,43.00145368,48317
48035,23.22986672,48425
48035,30.29766028,48217
48035,30.89448726,48193
48035,35.30006202,48309
48035,36.4509884,48099
48035,36.72749751,48251
48035,41.41876132,48143
48037,25.31450032,48067
48037,28.92922629,48343
48037,37.99909901,48387
48039,32.0142973,48157
48039,32.8271479,48167
48039,43.17623285,48321
48039,47.70242762,48201
48039,48.54554785,48481
48041,20.27051236,48185
48041,22.11098798,48051
48041,28.42794344,48395
48041,30.76629473,48313
48041,31.18450856,48477
48041,48.04885509,48289
48043,61.9528444,48377
48043,73.66578353,48371
48043,76.40722374,48443
48043,78.97200515,48243
48045,29.99808437,48437
48045,31.68300076,48153
48045,36.19549215,48191
48045,37.04809919,48129
48045,39.92278295,48345
48047,29.84166793,48247
48047,39.71067766,48261
48047,44.03624242,48273
48047,44.17437554,48215
48047,45.74872325,48427
48047,47.88243404,48131
48047,48.86351206,48249
48049,22.91657182,48083
48049,29.35561151,48093
48049,30.1736161,48333
48049,39.87367351,48133
48049,42.60906097,48059
48049,43.38037704,48411
48049,44.08119829,48307
48051,23.01153452,48477
48051,24.23905629,48287
48051,29.78418185,48331
48051,37.30373604,48395
48053,28.22701899,48281
48053,29.26408565,48299
48053,36.71687762,48491
48053,44.48171291,48411
48053,48.64065468,48453
48055,26.0736463,48187
48055,27.28401972,48177
48055,27.80842279,48453
48055,28.30095549,48209
48055,42.61473313,48149
48057,33.78817342,48469
48057,35.54579832,48239
48057,36.26777129,48391
48057,42.50502505,48321
48059,26.22547394,48083
48059,30.42805854,48441
48059,31.17070325,48417
48059,31.35779956,48133
48059,42.72120855,48253
48061,26.9303139,48489
48061,47.99659627,48215
48063,16.59890337,48449
48063,16.63532437,48459
48063,17.38128936,48343
48063,19.65772582,48159
48063,26.85504404,48499
48065,29.8201751,48233
48065,30.32818287,48375
48065,30.57981522,48179
48065,42.27080579,48341
48065,42.80495481,48393
48065,43.21181461,48381
48065,43.55407231,48129
48067,19.75660114,48315
48067,21.74741507,48343
48069,29.9367472,48437
48069,29.94345794,48369
48069,32.51314592,48279
48069,34.40236001,48117
48069,36.1034927,48381
48069,40.64539806,48189
48071,32.83669989,48245
48071,32.97453771,48291
48071,35.5380033,48167
48071,44.70048182,48201
48073,29.77612058,48401
48073,35.08702309,48347
48073,37.43300361,48423
48073,39.22250275,48225
48073,48.08537367,48213
48075,21.60743244,48191
48075,30.20586463,48087
48075,30.47245279,48101
48075,31.13126152,48197
48077,29.0555466,48337
48077,32.19354251,48485
48077,38.3248568,48237
48079,28.02762828,48219
48079,30.13011668,48501
48079,41.41740492,48445
48079,42.17269644,48279
48081,24.79406024,48431
48081,32.64708571,48353
48081,33.99945868,48335
48081,34.41068019,48451
48081,39.28303548,48399
48083,36.87685361,48399
48083,41.45035469,48441
48083,48.97461212,48307
48083,51.16072962,48095
48085,23.25554497,48397
48085,29.00528324,48231
48085,30.28044049,48181
48085,31.28124791,48121
48085,31.697604,48113
48085,38.71043636,48147
48087,29.67672871,48483
48087,30.79356565,48129
48087,39.25629865,48191
48087,43.02927995,48179
48089,27.60952973,48481
48089,28.99900538,48285
48089,31.51260266,48149
48089,44.21890878,48239
48091,22.3895011,48209
48091,23.84040363,48187
48091,29.0108305,48259
48093,27.54492969,48143
48093,30.75742227,48133
48093,30.76256208,48193
48093,31.66945358,48333
48095,30.07091621,48327
48095,30.76861475,48307
48095,35.72455663,48451
48095,36.07017182,48399
48095,48.92487679,48413
48097,29.69300849,48337
48097,30.45659428,48121
48097,30.77537043,48181
48097,38.6881987,48497
48099,28.59091004,48193
48099,29.3969325,48281
48099,36.81736337,48309
48101,29.59224821,48155
48101,29.69303777,48345
48101,30.2707871,48191
48101,33.04254997,48269
48101,33.27521717,48197
48101,44.07353474,48125
48103,26.71995142,48461
48103,30.74312608,48135
48103,36.91170331,48475
48103,47.08855221,48371
48103,80.53916248,48105
48105,45.74441165,48383
48105,47.60157508,48235
48105,52.03550623,48443
48105,53.48892483,48413
48105,55.19584299,48435
48105,57.95411933,48461
48105,59.54162517,48465
48105,78.21341878,48371
48107,29.3893163,48169
48107,29.49897429,48125
48107,29.99345763,48303
48107,32.1008943,48153
48107,42.24638506,48305
48107,42.31817469,48263
48107,42.4678302,48345
48107,43.72618598,48189
48109,48.96212887,48389
48109,50.1392629,48229
48109,60.68284077,48243
48111,30.83726781,48205
48111,38.95381186,48421
48111,50.13714482,48341
48113,23.13218685,48397
48113,29.02217479,48139
48113,29.7983094,48439
48113,30.77245953,48257
48113,36.13338961,48121
48115,29.86747197,48317
48115,31.06878219,48305
48115,37.365414,48445
48115,39.76458303,48165
48115,42.37801835,48227
48117,29.97273977,48369
48117,31.86763227,48359
48117,40.35040494,48381
48117,51.24577493,48375
48119,17.52503282,48223
48119,20.32324233,48277
48119,28.63055712,48147
48119,29.85578369,48231
48119,29.98736166,48159
48119,39.45898508,48387
48121,30.93911678,48497
48121,31.53652899,48439
48121,38.65085493,48181
48123,27.5965926,48177
48123,29.42817906,48175
48123,30.78646807,48469
48123,32.48908737,48255
48123,33.58297214,48285
48125,29.71730967,48263
48125,30.66097869,48345
48125,30.81522733,48269
48125,42.05823263,48169
48125,42.97050675,48433
48125,43.43803533,48153
48127,30.47686221,48507
48127,39.86468387,48323
48127,40.97830648,48283
48127,50.35833618,48163
48127,52.46277314,48479
48129,30.92029885,48179
48129,37.24749693,48191
48129,43.86423884,48483
48131,25.13277598,48249
48131,45.93044253,48247
48131,48.88090022,48311
48131,51.09221588,48479
48131,51.53794621,48297
48131,58.98690181,48283
48133,28.11383401,48429
48133,36.37128329,48143
48133,41.50786714,48417
48133,42.25092093,48363
48135,30.22746754,48495
48135,30.40852679,48329
48135,41.06521931,48475
48135,46.00085019,48461
48137,32.10707699,48385
48137,38.61012819,48435
48137,44.63042776,48271
48137,47.79662143,48267
48137,50.73315963,48465
48137,54.80748693,48463
48137,57.34959673,48265
48139,27.91922902,48349
48139,31.81482296,48217
48139,33.13570898,48251
48139,34.43773256,48257
48139,41.05343258,48439
48139,55.98733718,48213
48141,55.30898692,48229
48143,26.38674548,48221
48143,26.52347446,48425
48143,35.95333756,48363
48143,37.26713491,48193
48145,25.90902681,48309
48145,28.64311054,48293
48145,29.31449909,48395
48145,31.96930294,48331
48147,31.20392777,48277
48147,32.33966707,48231
48147,32.9216808,48181
48149,30.80027156,48287
48149,34.2228011,48285
48149,38.4273815,48477
48149,43.76542928,48177
48151,29.59413969,48353
48151,29.65615885,48415
48151,30.7257867,48253
48151,31.55001465,48433
48151,37.33707266,48263
48151,42.74297009,48441
48151,42.81677368,48335
48153,29.18565069,48345
48153,29.74125416,48189
48153,39.96251268,48437
48153,43.5801022,48303
48155,21.46120976,48197
48155,25.19269904,48275
48155,31.47243605,48487
48155,37.12536115,48269
48157,32.1975186,48201
48157,32.49796892,48481
48157,35.94968034,48473
48159,14.83025218,48449
48159,20.10588288,48223
48159,28.70370143,48499
48159,32.20334513,48387
48161,28.50239726,48293
48161,29.06742824,48289
48161,30.90528686,48349
48161,39.14374577,48213
48163,33.46405657,48325
48163,35.81411008,48283
48163,39.39456379,48507
48163,51.52631078,48463
48165,31.63111273,48501
48165,34.03973338,48445
48165,49.21187779,48317
48167,52.75268631,48201
48169,29.91976573,48305
48169,30.72917623,48263
48169,37.77066389,48415
48169,42.05703468,48303
48171,29.77728049,48259
48171,30.47054015,48299
48171,30.87947818,48265
48171,31.42171881,48319
48171,49.0823606,48267
48173,27.9141905,48431
48173,29.06665181,48329
48173,30.51784161,48227
48173,34.26073789,48383
48173,39.64195934,48317
48173,46.64971373,48461
48175,29.11241929,48391
48175,29.35982712,48469
48175,31.14805779,48255
48177,29.41780328,48187
48177,33.87272906,48285
48177,41.90448221,48493
48177,45.12989007,48255
48179,29.96515216,48393
48179,31.50625909,48483
48179,41.17339365,48211
48183,18.71825259,48459
48183,26.09231091,48203
48183,26.28021492,48401
48183,27.49567269,48423
48185,28.43728889,48471
48185,29.47104737,48313
48185,33.323306,48339
48185,33.87288053,48477
48185,36.59724647,48473
48187,29.42991519,48493
48187,33.37615137,48209
48189,30.05562459,48279
48189,31.57386254,48303
48189,32.3337241,48437
48189,43.74388253,48219
48191,29.96973478,48345
48193,31.96987761,48333
48193,36.06672353,48281
48195,29.95750473,48421
48195,30.11261607,48233
48195,30.14096848,48357
48195,42.4345932,48341
48195,43.03299485,48393
48197,32.0611255,48487
48199,28.1267037,48291
48199,30.40969788,48457
48199,33.13915899,48361
48199,35.9491185,48245
48199,36.64015097,48241
48199,41.06699308,48373
48201,31.45429902,48339
48201,36.88684948,48473
48201,40.10408237,48291
48203,17.28452753,48315
48203,26.83908348,48365
48203,35.46280016,48459
48203,37.62323487,48401
48205,30.29328995,48359
48205,40.30454783,48341
48205,50.09664612,48421
48207,30.24780636,48433
48207,30.34311176,48447
48207,30.46345862,48275
48207,31.00542806,48253
48207,37.23600212,48417
48207,42.61053384,48269
48209,23.65456988,48453
48211,29.31714889,48393
48211,29.32511259,48483
48211,32.06389284,48295
48213,24.01765034,48467
48213,35.9619423,48423
48213,36.8769229,48257
48213,38.18362019,48349
48215,34.6624691,48427
48215,37.38109018,48489
48215,49.90778958,48261
48217,30.1942061,48309
48217,30.69510211,48251
48217,38.52699142,48349
48217,43.52547088,48293
48219,30.03601288,48445
48219,30.12376738,48303
48219,31.98643711,48279
48219,40.80732206,48501
48219,42.30170042,48305
48221,15.10888709,48425
48221,24.01863663,48367
48221,27.45735599,48251
48221,36.00783691,48363
48223,23.4076959,48379
48223,27.38358809,48499
48223,30.05712247,48231
48225,22.72218978,48455
48225,33.9203022,48289
48225,38.86791432,48313
48225,41.02088506,48471
48227,30.01447785,48335
48227,30.56284022,48317
48227,39.36024456,48431
48229,90.99138352,48243
48229,119.8328931,48377
48231,24.17576089,48379
48231,24.77226417,48397
48231,38.13432742,48257
48231,41.56294527,48467
48233,29.56152533,48341
48233,31.09807149,48393
48233,42.53928039,48421
48235,31.41997711,48451
48235,31.79481642,48383
48235,38.90050564,48413
48237,29.71394983,48503
48237,29.94761835,48497
48237,34.23255252,48363
48237,37.93197186,48367
48237,40.06984514,48337
48239,25.72904695,48469
48239,30.91021006,48481
48239,35.50572627,48285
48239,37.79858166,48321
48241,16.9648651,48351
48241,21.23623573,48457
48241,42.01879608,48403
48241,44.28736709,48405
48241,44.33832439,48361
48243,42.45813678,48377
48243,55.44166554,48389
48243,87.86371339,48371
48245,23.97440716,48361
48245,45.56877949,48291
48247,29.8542271,48505
48247,34.20632204,48427
48247,63.37529343,48479
48249,33.29949603,48273
48249,34.80964835,48355
48249,39.9655884,48409
48249,42.75784905,48297
48251,26.1227528,48425
48251,27.45695741,48439
48251,37.60471547,48367
48253,30.64852246,48417
48253,30.9748524,48441
48253,37.29144507,48433
48253,43.49040021,48353
48255,22.90124168,48493
48255,41.67526764,48297
48257,21.21701343,48397
48257,26.46006165,48467
48259,39.08585769,48265
48261,28.27214035,48489
48261,38.13718661,48273
48263,29.83562374,48433
48263,31.54252374,48415
48263,42.1541867,48269
48265,31.48399435,48385
48265,37.66299053,48267
48267,28.66497372,48327
48267,33.98162434,48319
48267,45.26372594,48435
48267,54.60396172,48413
48269,28.96769589,48275
48269,30.02713777,48433
48269,43.74618101,48345
48271,39.54617122,48463
48271,42.07822298,48323
48271,51.84892085,48507
48271,57.43042255,48465
48273,22.45003156,48355
48275,42.02682232,48433
48275,43.85466057,48447
48277,30.20075612,48387
48279,40.57554196,48369
48279,43.78515912,48303
48281,29.32722322,48333
48281,34.31284559,48411
48283,31.57422805,48311
48283,42.48774638,48479
48285,40.60473579,48469
48287,32.48686878,48331
48287,34.56640078,48477
48287,43.7569766,48491
48289,23.37130933,48313
48289,36.10773865,48395
48289,39.17243745,48293
48291,34.95248375,48407
48291,41.78147777,48339
48291,43.0100533,48373
48293,35.28146196,48349
48293,35.79106285,48309
48293,36.36893107,48395
48295,30.25471462,48357
48295,42.82056648,48393
48297,27.56991839,48311
48297,43.93510218,48409
48299,31.93535285,48411
48299,32.84839494,48319
48301,29.67127177,48495
48301,35.28502191,48475
48301,38.1305571,48389
48303,29.92142321,48305
48303,42.69436247,48445
48305,30.12213872,48445
48307,32.14262881,48411
48307,35.44965766,48319
48307,36.7855152,48327
48311,62.28805702,48479
48313,26.38682848,48471
48313,34.85813194,48395
48315,30.88710436,48343
48315,34.19680456,48459
48317,30.54722079,48329
48319,38.70360937,48327
48319,39.86977252,48411
48321,36.96865907,48481
48323,34.39684639,48507
48323,53.41241446,48463
48323,90.14513839,48479
48325,39.14522172,48463
48325,51.72289255,48507
48327,39.87065789,48413
48327,46.1762151,48435
48327,50.65892301,48451
48329,35.73963666,48461
48329,45.67033498,48383
48331,32.19365466,48395
48331,38.15352046,48491
48333,26.96088481,48411
48335,29.58219144,48353
48335,30.45510239,48415
48335,33.22434102,48431
48337,31.85129648,48497
48339,27.65234523,48407
48339,30.70630981,48471
48339,34.86493367,48473
48341,30.19440759,48375
48341,30.53683333,48421
48341,49.75488394,48359
48343,15.21593495,48449
48343,28.98883935,48459
48343,39.28794561,48387
48347,30.42565008,48419
48347,31.55454361,48405
48347,34.70895819,48401
48351,39.02984202,48403
48351,46.90911315,48361
48353,30.67468979,48441
48353,41.51998923,48415
48353,42.31263136,48399
48355,18.8213156,48409
48357,30.57928703,48393
48359,39.63926009,48375
48359,49.93540948,48381
48363,29.80117271,48367
48363,30.37607338,48429
48363,35.00658124,48503
48365,26.66757266,48401
48365,27.53168708,48419
48367,29.89805062,48439
48367,31.78247774,48497
48371,53.56939181,48443
48371,56.11227062,48475
48371,69.5244514,48389
48373,24.19399498,48407
48373,27.20112108,48457
48373,28.08375866,48455
48375,30.13494465,48381
48379,21.66288414,48467
48379,24.73593036,48499
48381,31.24936376,48437
48383,31.18508585,48461
48383,41.86111569,48431
48383,62.11340823,48451
48385,32.7677023,48463
48387,28.37799495,48449
48389,38.51905563,48475
48391,30.06262516,48409
48391,35.35091319,48469
48393,43.69659116,48483
48399,32.24446436,48441
48399,41.6280667,48451
48401,35.23680499,48423
48401,42.20955517,48419
48403,18.56224551,48405
48403,35.29788082,48419
48405,28.19460919,48419
48407,26.85909991,48471
48407,35.46772882,48455
48413,26.17484178,48435
48413,35.13281539,48451
48417,29.47600239,48429
48417,30.60786998,48447
48423,28.84022554,48499
48423,31.29451467,48459
48423,35.34702651,48467
48427,42.41060011,48505
48429,30.97564094,48503
48429,37.02991173,48447
48431,46.03890089,48451
48435,58.12501253,48465
48439,37.36140373,48497
48443,60.34726426,48465
48445,28.0196146,48501
48447,30.54205445,48503
48453,28.75699822,48491
48455,34.29341293,48471
48459,25.80712378,48499
48463,33.55784783,48507
48467,30.64037387,48499
48473,29.132511,48477
48475,22.18452634,48495
48479,54.17635536,48505
48485,30.7829502,48487
49001,32.92348504,49021
49001,53.20550388,49027
49001,60.14363829,49031
49001,81.66274068,49041
49001,103.7936313,49017
49003,53.59871945,49011
49003,62.66054297,49057
49003,69.76746881,49045
49003,69.90769255,49005
49005,27.04876397,49033
49005,32.76253417,49057
49007,43.64561645,49013
49007,46.20352456,49015
49007,55.93140266,49039
49007,64.9962378,49047
49007,65.08097384,49049
49009,52.80567301,49047
49009,62.47180775,56037
49009,63.81000149,49013
49009,76.4198295,49043
49011,23.4077229,49057
49011,29.35120372,49035
49011,32.73265499,49029
49011,62.2555021,49045
49013,38.67852059,49051
49013,49.17598272,49043
49013,49.43988362,49047
49013,66.4095331,49049
49015,52.22510313,49039
49015,53.67196679,49055
49015,61.40590025,49041
49015,61.67776479,49019
49015,100.3114775,49047
49015,108.2651391,49037
49017,38.84680678,49055
49017,43.32604029,49025
49017,50.74832334,49031
49017,91.93637823,49037
49017,100.3913543,49021
49019,79.62050033,49047
49019,90.98244351,49055
49019,94.09402158,49037
49021,44.19844057,49053
