county1,mi_to_county,county2,county_combined
48083,51.1607296228694,48095,4808348095
48085,23.2555449749383,48397,4808548397
48085,29.005283241304,48231,4808548231
48085,30.2804404912785,48181,4808548181
48085,31.2812479067854,48121,4808548121
48085,31.6976040041324,48113,4808548113
48085,38.7104363566437,48147,4808548147
48087,29.6767287136388,48483,4808748483
48087,30.7935656517879,48129,4808748129
48087,39.2562986537539,48191,4808748191
48087,43.0292799502414,48179,4808748179
48089,27.6095297297141,48481,4808948481
48089,28.9990053818099,48285,4808948285
48089,31.5126026619156,48149,4808948149
48089,44.2189087798819,48239,4808948239
48091,22.3895010998198,48209,4809148209
48091,23.8404036313989,48187,4809148187
48091,29.0108305003346,48259,4809148259
48093,27.5449296912654,48143,4809348143
48093,30.7574222723657,48133,4809348133
48093,30.7625620755984,48193,4809348193
48093,31.6694535817216,48333,4809348333
48095,30.0709162137607,48327,4809548327
48095,30.768614751003,48307,4809548307
48095,35.7245566295325,48451,4809548451
48095,36.0701718228647,48399,4809548399
48095,48.9248767905628,48413,4809548413
48097,29.6930084935457,48337,4809748337
48097,30.4565942770642,48121,4809748121
48097,30.7753704323046,48181,4809748181
48097,38.6881986956951,48497,4809748497
48099,28.5909100404212,48193,4809948193
48099,29.3969325006677,48281,4809948281
48099,36.8173633728125,48309,4809948309
48101,29.5922482077198,48155,4810148155
48101,29.6930377688121,48345,4810148345
48101,30.2707871022893,48191,4810148191
48101,33.0425499679905,48269,4810148269
48101,33.2752171730906,48197,4810148197
48101,44.0735347394877,48125,4810148125
48103,26.7199514194905,48461,4810348461
48103,30.7431260772601,48135,4810348135
48103,36.9117033074878,48475,4810348475
48103,47.0885522108657,48371,4810348371
48103,80.5391624822192,48105,4810348105
48105,45.7444116464377,48383,4810548383
48105,47.6015750824749,48235,4810548235
48105,52.0355062256868,48443,4810548443
48105,53.488924826651,48413,4810548413
48105,55.1958429855475,48435,4810548435
48105,57.9541193300951,48461,4810548461
48105,59.5416251694106,48465,4810548465
48105,78.2134187809731,48371,4810548371
48107,29.389316297773,48169,4810748169
48107,29.4989742946715,48125,4810748125
48107,29.9934576256358,48303,4810748303
48107,32.1008942966265,48153,4810748153
48107,42.2463850617905,48305,4810748305
48107,42.3181746871145,48263,4810748263
48107,42.4678302009135,48345,4810748345
48107,43.7261859785531,48189,4810748189
48109,48.9621288702574,48389,4810948389
48109,50.1392628968798,48229,4810948229
48109,60.6828407729461,48243,4810948243
48111,30.8372678138622,48205,4811148205
48111,38.9538118554473,48421,4811148421
48111,50.1371448221525,48341,4811148341
48113,23.1321868522577,48397,4811348397
48113,29.0221747864791,48139,4811348139
48113,29.798309397329,48439,4811348439
48113,30.7724595300392,48257,4811348257
48113,36.1333896079502,48121,4811348121
48115,29.8674719706357,48317,4811548317
48115,31.0687821876303,48305,4811548305
48115,37.365414002057,48445,4811548445
48115,39.7645830293997,48165,4811548165
48115,42.3780183548928,48227,4811548227
48117,29.9727397731931,48369,4811748369
48117,31.8676322671292,48359,4811748359
48117,40.350404937929,48381,4811748381
48117,51.2457749312916,48375,4811748375
48119,17.5250328194099,48223,4811948223
48119,20.3232423298834,48277,4811948277
48119,28.6305571228251,48147,4811948147
48119,29.8557836852205,48231,4811948231
48119,29.9873616638522,48159,4811948159
48119,39.4589850799784,48387,4811948387
48121,30.9391167787248,48497,4812148497
48121,31.5365289890707,48439,4812148439
48121,38.6508549336733,48181,4812148181
48123,27.596592596408,48177,4812348177
48123,29.4281790629557,48175,4812348175
48123,30.7864680694573,48469,4812348469
48123,32.4890873651917,48255,4812348255
48123,33.5829721351448,48285,4812348285
48125,29.7173096699481,48263,4812548263
48125,30.6609786933396,48345,4812548345
48125,30.8152273329447,48269,4812548269
48125,42.0582326264775,48169,4812548169
48125,42.9705067461651,48433,4812548433
48125,43.4380353343182,48153,4812548153
48127,30.4768622054268,48507,4812748507
48127,39.8646838704347,48323,4812748323
48127,40.9783064838031,48283,4812748283
48127,50.3583361808742,48163,4812748163
48127,52.4627731423021,48479,4812748479
48129,30.9202988495172,48179,4812948179
48129,37.2474969276345,48191,4812948191
48129,43.8642388411849,48483,4812948483
48131,25.1327759827725,48249,4813148249
48131,45.930442532951,48247,4813148247
48131,48.8809002241682,48311,4813148311
48131,51.0922158752345,48479,4813148479
48131,51.5379462125921,48297,4813148297
48131,58.9869018146146,48283,4813148283
48133,28.1138340138212,48429,4813348429
48133,36.3712832922856,48143,4813348143
48133,41.5078671430619,48417,4813348417
48133,42.2509209257957,48363,4813348363
48135,30.2274675402782,48495,4813548495
48135,30.4085267860758,48329,4813548329
48135,41.0652193104117,48475,4813548475
48135,46.0008501863543,48461,4813548461
48137,32.1070769904551,48385,4813748385
48137,38.6101281855177,48435,4813748435
48137,44.6304277565437,48271,4813748271
48137,47.7966214300141,48267,4813748267
48137,50.733159627963,48465,4813748465
48137,54.8074869286416,48463,4813748463
48137,57.3495967272855,48265,4813748265
48139,27.9192290235521,48349,4813948349
48139,31.8148229605588,48217,4813948217
48139,33.1357089764282,48251,4813948251
48139,34.437732563233,48257,4813948257
48139,41.0534325750568,48439,4813948439
48139,55.9873371764128,48213,4813948213
48141,55.3089869185662,48229,4814148229
48143,26.386745475331,48221,4814348221
48143,26.5234744644029,48425,4814348425
48143,35.9533375634183,48363,4814348363
48143,37.2671349111128,48193,4814348193
48145,25.9090268061608,48309,4814548309
48145,28.6431105425008,48293,4814548293
48145,29.3144990946567,48395,4814548395
48145,31.9693029449286,48331,4814548331
48147,31.2039277667376,48277,4814748277
48147,32.3396670653159,48231,4814748231
48147,32.9216807986765,48181,4814748181
48149,30.8002715551193,48287,4814948287
48149,34.2228010961356,48285,4814948285
48149,38.4273814997703,48477,4814948477
48149,43.7654292779393,48177,4814948177
48151,29.5941396871651,48353,4815148353
48151,29.6561588544018,48415,4815148415
48151,30.7257867010312,48253,4815148253
48151,31.5500146499715,48433,4815148433
48151,37.3370726576366,48263,4815148263
48151,42.7429700933462,48441,4815148441
48151,42.8167736785433,48335,4815148335
48153,29.1856506908508,48345,4815348345
48153,29.7412541560612,48189,4815348189
48153,39.9625126837267,48437,4815348437
48153,43.5801021951453,48303,4815348303
48155,21.4612097620287,48197,4815548197
48155,25.1926990376022,48275,4815548275
48155,31.4724360475822,48487,4815548487
48155,37.1253611494181,48269,4815548269
48157,32.1975186001404,48201,4815748201
48157,32.4979689182811,48481,4815748481
48157,35.9496803374156,48473,4815748473
48159,14.8302521807084,48449,4815948449
48159,20.1058828801611,48223,4815948223
48159,28.7037014268696,48499,4815948499
48159,32.2033451263027,48387,4815948387
48161,28.5023972603528,48293,4816148293
48161,29.0674282448177,48289,4816148289
48161,30.905286860011,48349,4816148349
48161,39.1437457684871,48213,4816148213
48163,33.4640565744758,48325,4816348325
48163,35.8141100751054,48283,4816348283
48163,39.394563789144,48507,4816348507
48163,51.526310784857,48463,4816348463
48165,31.6311127256379,48501,4816548501
48165,34.0397333783483,48445,4816548445
48165,49.2118777909286,48317,4816548317
48167,52.7526863073449,48201,4816748201
48169,29.9197657280254,48305,4816948305
48169,30.7291762256286,48263,4816948263
48169,37.770663891298,48415,4816948415
48169,42.0570346803865,48303,4816948303
48171,29.7772804867674,48259,4817148259
48171,30.4705401460635,48299,4817148299
48171,30.8794781766073,48265,4817148265
48171,31.4217188091992,48319,4817148319
48171,49.0823605965038,48267,4817148267
48173,27.9141904981131,48431,4817348431
48173,29.0666518134468,48329,4817348329
48173,30.5178416081342,48227,4817348227
48173,34.2607378925737,48383,4817348383
48173,39.6419593418789,48317,4817348317
48173,46.6497137345966,48461,4817348461
48175,29.1124192862362,48391,4817548391
48175,29.3598271239617,48469,4817548469
48175,31.1480577874199,48255,4817548255
48177,29.4178032785974,48187,4817748187
48177,33.8727290628205,48285,4817748285
48177,41.9044822138485,48493,4817748493
48177,45.1298900737897,48255,4817748255
48179,29.9651521583891,48393,4817948393
48179,31.5062590920367,48483,4817948483
48179,41.1733936475847,48211,4817948211
48183,18.7182525885625,48459,4818348459
48183,26.0923109081079,48203,4818348203
48183,26.2802149248419,48401,4818348401
48183,27.4956726887944,48423,4818348423
48185,28.4372888882002,48471,4818548471
48185,29.4710473660756,48313,4818548313
48185,33.3233060002672,48339,4818548339
48185,33.8728805293423,48477,4818548477
48185,36.5972464686422,48473,4818548473
48187,29.4299151891495,48493,4818748493
48187,33.3761513705837,48209,4818748209
48189,30.0556245895044,48279,4818948279
48189,31.5738625388099,48303,4818948303
48189,32.3337241044458,48437,4818948437
48189,43.7438825311378,48219,4818948219
48191,29.9697347826034,48345,4819148345
48193,31.9698776054107,48333,4819348333
48193,36.0667235259411,48281,4819348281
48195,29.9575047281961,48421,4819548421
48195,30.1126160747022,48233,4819548233
48195,30.1409684815152,48357,4819548357
48195,42.4345931992186,48341,4819548341
48195,43.0329948460241,48393,4819548393
48197,32.061125499169,48487,4819748487
48199,28.1267037024226,48291,4819948291
48199,30.4096978818604,48457,4819948457
48199,33.1391589929047,48361,4819948361
48199,35.9491185040283,48245,4819948245
48199,36.6401509703145,48241,4819948241
48199,41.06699308018,48373,4819948373
48201,31.4542990223678,48339,4820148339
48201,36.8868494797952,48473,4820148473
48201,40.1040823739411,48291,4820148291
48203,17.2845275321748,48315,4820348315
48203,26.8390834765173,48365,4820348365
48203,35.4628001611077,48459,4820348459
48203,37.6232348714884,48401,4820348401
48205,30.2932899539392,48359,4820548359
48205,40.3045478340824,48341,4820548341
48205,50.0966461199121,48421,4820548421
48207,30.2478063567512,48433,4820748433
48207,30.343111761824,48447,4820748447
48207,30.4634586151675,48275,4820748275
48207,31.0054280627117,48253,4820748253
48207,37.2360021174689,48417,4820748417
48207,42.6105338404186,48269,4820748269
48209,23.6545698774042,48453,4820948453
48211,29.3171488890223,48393,4821148393
48211,29.3251125921889,48483,4821148483
48211,32.0638928363663,48295,4821148295
48213,24.0176503448965,48467,4821348467
48213,35.9619422994381,48423,4821348423
48213,36.8769229,48257,4821348257
48213,38.1836201875375,48349,4821348349
48215,34.6624690989885,48427,4821548427
48215,37.3810901781197,48489,4821548489
48215,49.9077895829022,48261,4821548261
48217,30.1942061015679,48309,4821748309
48217,30.695102108293,48251,4821748251
48217,38.5269914229923,48349,4821748349
48217,43.5254708844581,48293,4821748293
48219,30.0360128823473,48445,4821948445
48219,30.1237673777688,48303,4821948303
48219,31.9864371130753,48279,4821948279
48219,40.807322064824,48501,4821948501
48219,42.3017004152521,48305,4821948305
48221,15.1088870891256,48425,4822148425
48221,24.0186366297872,48367,4822148367
48221,27.4573559910825,48251,4822148251
48221,36.0078369132883,48363,4822148363
48223,23.4076959003265,48379,4822348379
48223,27.3835880923866,48499,4822348499
48223,30.0571224685302,48231,4822348231
48225,22.7221897778114,48455,4822548455
48225,33.9203022014039,48289,4822548289
48225,38.8679143219192,48313,4822548313
48225,41.0208850585367,48471,4822548471
48227,30.0144778455723,48335,4822748335
48227,30.5628402201494,48317,4822748317
48227,39.3602445617686,48431,4822748431
48229,90.9913835187192,48243,4822948243
48229,119.832893120806,48377,4822948377
48231,24.1757608931971,48379,4823148379
48231,24.7722641745629,48397,4823148397
48231,38.1343274197639,48257,4823148257
48231,41.5629452746375,48467,4823148467
48233,29.5615253301964,48341,4823348341
48233,31.0980714855318,48393,4823348393
48233,42.5392803865041,48421,4823348421
48235,31.4199771058513,48451,4823548451
48235,31.7948164224898,48383,4823548383
48235,38.900505644849,48413,4823548413
48237,29.7139498289674,48503,4823748503
48237,29.9476183486641,48497,4823748497
48237,34.2325525222244,48363,4823748363
48237,37.9319718624271,48367,4823748367
48237,40.0698451441561,48337,4823748337
48239,25.7290469530372,48469,4823948469
48239,30.9102100560681,48481,4823948481
48239,35.5057262744067,48285,4823948285
48239,37.7985816644053,48321,4823948321
48241,16.9648651047956,48351,4824148351
48241,21.2362357316923,48457,4824148457
48241,42.0187960848164,48403,4824148403
48241,44.2873670920728,48405,4824148405
48241,44.3383243861576,48361,4824148361
48243,42.458136777765,48377,4824348377
48243,55.4416655375772,48389,4824348389
48243,87.8637133879588,48371,4824348371
48245,23.9744071563109,48361,4824548361
48245,45.568779485811,48291,4824548291
48247,29.854227104366,48505,4824748505
48247,34.2063220396943,48427,4824748427
48247,63.3752934292059,48479,4824748479
48249,33.29949603338,48273,4824948273
48249,34.8096483501103,48355,4824948355
48249,39.9655883962211,48409,4824948409
48249,42.7578490504581,48297,4824948297
48251,26.122752802535,48425,4825148425
48251,27.4569574118464,48439,4825148439
48251,37.6047154683378,48367,4825148367
48253,30.6485224583203,48417,4825348417
48253,30.9748524018978,48441,4825348441
48253,37.2914450653045,48433,4825348433
48253,43.4904002050135,48353,4825348353
48255,22.9012416825962,48493,4825548493
48255,41.6752676417826,48297,4825548297
48257,21.2170134275991,48397,4825748397
48257,26.4600616511303,48467,4825748467
48259,39.0858576851758,48265,4825948265
48261,28.2721403472753,48489,4826148489
48261,38.1371866077673,48273,4826148273
48263,29.8356237399834,48433,4826348433
48263,31.5425237434139,48415,4826348415
48263,42.1541866978106,48269,4826348269
48265,31.4839943532482,48385,4826548385
48265,37.6629905331531,48267,4826548267
48267,28.6649737249181,48327,4826748327
48267,33.9816243388299,48319,4826748319
48267,45.2637259421221,48435,4826748435
48267,54.6039617241422,48413,4826748413
48269,28.9676958865426,48275,4826948275
48269,30.0271377702061,48433,4826948433
48269,43.7461810111601,48345,4826948345
48271,39.5461712189451,48463,4827148463
48271,42.0782229777503,48323,4827148323
48271,51.8489208474748,48507,4827148507
48271,57.4304225482204,48465,4827148465
48273,22.4500315564524,48355,4827348355
48275,42.0268223179118,48433,4827548433
48275,43.8546605653642,48447,4827548447
48277,30.20075611826,48387,4827748387
48279,40.5755419591618,48369,4827948369
48279,43.7851591237873,48303,4827948303
48281,29.3272232161882,48333,4828148333
48281,34.3128455948176,48411,4828148411
48283,31.5742280539451,48311,4828348311
48283,42.4877463830597,48479,4828348479
48285,40.6047357851553,48469,4828548469
48287,32.4868687773333,48331,4828748331
48287,34.5664007826155,48477,4828748477
48287,43.7569765980031,48491,4828748491
48289,23.3713093333664,48313,4828948313
48289,36.1077386541241,48395,4828948395
48289,39.1724374513795,48293,4828948293
48291,34.9524837498469,48407,4829148407
48291,41.7814777691583,48339,4829148339
48291,43.0100532971018,48373,4829148373
48293,35.2814619630518,48349,4829348349
48293,35.791062849547,48309,4829348309
48293,36.3689310716656,48395,4829348395
48295,30.2547146229799,48357,4829548357
48295,42.8205664841054,48393,4829548393
48297,27.5699183851747,48311,4829748311
48297,43.9351021841653,48409,4829748409
48299,31.9353528514946,48411,4829948411
48299,32.8483949402857,48319,4829948319
48301,29.6712717675311,48495,4830148495
48301,35.2850219080318,48475,4830148475
48301,38.1305571013706,48389,4830148389
48303,29.9214232081992,48305,4830348305
48303,42.6943624729997,48445,4830348445
48305,30.1221387248187,48445,4830548445
48307,32.1426288123003,48411,4830748411
48307,35.4496576640122,48319,4830748319
48307,36.7855152017523,48327,4830748327
48311,62.2880570197841,48479,4831148479
48313,26.3868284797964,48471,4831348471
48313,34.8581319445334,48395,4831348395
48315,30.8871043563182,48343,4831548343
48315,34.1968045550299,48459,4831548459
48317,30.5472207905538,48329,4831748329
48319,38.7036093670779,48327,4831948327
48319,39.8697725175683,48411,4831948411
48321,36.9686590735131,48481,4832148481
48323,34.3968463873231,48507,4832348507
48323,53.4124144648347,48463,4832348463
48323,90.1451383945706,48479,4832348479
48325,39.1452217173426,48463,4832548463
48325,51.7228925527922,48507,4832548507
48327,39.8706578911914,48413,4832748413
48327,46.1762150967212,48435,4832748435
48327,50.658923013806,48451,4832748451
48329,35.739636663725,48461,4832948461
48329,45.6703349817838,48383,4832948383
48331,32.1936546574259,48395,4833148395
48331,38.1535204642588,48491,4833148491
48333,26.9608848144305,48411,4833348411
48335,29.58219143646,48353,4833548353
48335,30.4551023873065,48415,4833548415
48335,33.2243410175175,48431,4833548431
48337,31.8512964762938,48497,4833748497
48339,27.6523452328659,48407,4833948407
48339,30.7063098076386,48471,4833948471
48339,34.8649336695029,48473,4833948473
48341,30.194407593886,48375,4834148375
48341,30.5368333303935,48421,4834148421
48341,49.7548839429744,48359,4834148359
48343,15.2159349473809,48449,4834348449
48343,28.9888393495996,48459,4834348459
48343,39.2879456076385,48387,4834348387
48347,30.4256500822253,48419,4834748419
48347,31.554543614599,48405,4834748405
48347,34.7089581943589,48401,4834748401
48351,39.0298420174152,48403,4835148403
48351,46.9091131482856,48361,4835148361
48353,30.6746897897564,48441,4835348441
48353,41.5199892278031,48415,4835348415
48353,42.3126313571416,48399,4835348399
48355,18.8213156010905,48409,4835548409
48357,30.5792870313964,48393,4835748393
48359,39.6392600942069,48375,4835948375
48359,49.9354094779297,48381,4835948381
48363,29.8011727118397,48367,4836348367
48363,30.3760733834498,48429,4836348429
48363,35.0065812431125,48503,4836348503
48365,26.6675726638796,48401,4836548401
48365,27.5316870793848,48419,4836548419
48367,29.8980506193351,48439,4836748439
48367,31.7824777396555,48497,4836748497
48371,53.5693918097976,48443,4837148443
48371,56.1122706153332,48475,4837148475
48371,69.5244513973183,48389,4837148389
48373,24.1939949812452,48407,4837348407
48373,27.2011210819175,48457,4837348457
48373,28.0837586579042,48455,4837348455
48375,30.1349446528359,48381,4837548381
48379,21.662884140496,48467,4837948467
48379,24.7359303552141,48499,4837948499
48381,31.2493637570016,48437,4838148437
48383,31.1850858544253,48461,4838348461
48383,41.8611156856454,48431,4838348431
48383,62.1134082319212,48451,4838348451
48385,32.7677022962107,48463,4838548463
48387,28.3779949514568,48449,4838748449
48389,38.5190556254664,48475,4838948475
48391,30.0626251607285,48409,4839148409
48391,35.350913190938,48469,4839148469
48393,43.6965911561124,48483,4839348483
48399,32.244464364731,48441,4839948441
48399,41.6280666967567,48451,4839948451
48401,35.2368049921916,48423,4840148423
48401,42.2095551669652,48419,4840148419
48403,18.5622455067353,48405,4840348405
48403,35.2978808211806,48419,4840348419
48405,28.1946091941084,48419,4840548419
48407,26.8590999128017,48471,4840748471
48407,35.4677288168322,48455,4840748455
48413,26.17484177747,48435,4841348435
48413,35.1328153860883,48451,4841348451
48417,29.4760023868035,48429,4841748429
48417,30.6078699780686,48447,4841748447
48423,28.8402255430838,48499,4842348499
48423,31.294514666765,48459,4842348459
48423,35.3470265104736,48467,4842348467
48427,42.4106001090016,48505,4842748505
48429,30.9756409440426,48503,4842948503
48429,37.0299117337591,48447,4842948447
48431,46.0389008941162,48451,4843148451
48435,58.1250125297928,48465,4843548465
48439,37.3614037306775,48497,4843948497
48443,60.347264261059,48465,4844348465
48445,28.0196145974769,48501,4844548501
48447,30.5420544462861,48503,4844748503
48453,28.7569982158229,48491,4845348491
48455,34.2934129340008,48471,4845548471
48459,25.8071237781242,48499,4845948499
48463,33.5578478274033,48507,4846348507
48467,30.6403738657227,48499,4846748499
48473,29.1325109983484,48477,4847348477
48475,22.1845263427189,48495,4847548495
48479,54.1763553601447,48505,4847948505
48485,30.7829501997036,48487,4848548487
49001,32.9234850435581,49021,4900149021
49001,53.2055038787182,49027,4900149027
49001,60.1436382924905,49031,4900149031
49001,81.6627406759464,49041,4900149041
49001,103.793631312003,49017,4900149017
49003,53.5987194500062,49011,4900349011
49003,62.6605429651302,49057,4900349057
49003,69.7674688114257,49045,4900349045
49003,69.907692554239,49005,4900349005
49005,27.0487639742583,49033,4900549033
49005,32.762534165159,49057,4900549057
49007,43.6456164499555,49013,4900749013
49007,46.2035245574392,49015,4900749015
49007,55.9314026569227,49039,4900749039
49007,64.9962378044629,49047,4900749047
49007,65.0809738387413,49049,4900749049
49009,52.8056730128837,49047,4900949047
49009,62.4718077480368,56037,4900956037
49009,63.8100014911346,49013,4900949013
49009,76.4198295036064,49043,4900949043
49011,23.4077229040247,49057,4901149057
49011,29.3512037189946,49035,4901149035
49011,32.7326549856142,49029,4901149029
49011,62.2555021043973,49045,4901149045
49013,38.6785205869347,49051,4901349051
49013,49.1759827194451,49043,4901349043
49013,49.4398836212691,49047,4901349047
49013,66.4095330991442,49049,4901349049
49015,52.2251031270088,49039,4901549039
49015,53.6719667882805,49055,4901549055
49015,61.4059002506479,49041,4901549041
49015,61.6777647885638,49019,4901549019
49015,100.311477504469,49047,4901549047
49015,108.26513905756,49037,4901549037
49017,38.8468067782428,49055,4901749055
49017,43.3260402933776,49025,4901749025
49017,50.7483233423834,49031,4901749031
49017,91.9363782270766,49037,4901749037
49017,100.39135430983,49021,4901749021
49019,79.620500325333,49047,4901949047
49019,90.9824435122948,49055,4901949055
49019,94.0940215843183,49037,4901949037
49021,44.1984405683097,49053,4902149053
49021,91.0075660409292,49025,4902149025
49023,55.122639191757,49045,4902349045
49023,57.7511318121758,49027,4902349027
49023,66.0215593203519,49049,4902349049
49023,69.0798167274296,49039,4902349039
49025,91.9586136576064,49053,4902549053
49025,113.70469564398,49037,4902549037
49027,95.1687288961002,49041,4902749041
49027,106.446671806372,49039,4902749039
49029,19.840786602919,49057,4902949057
49029,34.3825920477585,49035,4902949035
49029,35.2029378624777,49043,4902949043
49029,41.0007910242304,49033,4902949033
49031,33.1736807815735,49041,4903149041
49031,61.9784775930046,49055,4903149055
49033,41.1452463168572,49057,4903349057
49033,42.4945536490848,56041,4903356041
49033,50.5489077191562,56023,4903356023
49033,54.0774129985611,49043,4903349043
49035,40.1463550228783,49049,4903549049
49035,46.2049325921043,49051,4903549051
49035,51.9631966965223,49043,4903549043
49035,64.4716579830041,49045,4903549045
49037,78.9088942901408,49055,4903749055
49039,45.6648361252697,49041,4903949041
49039,51.3822835491898,49049,4903949049
49041,55.6701739966772,49055,4904149055
49043,35.6079564822537,56041,4904356041
49043,38.4725070335573,49051,4904349051
49043,121.5664934922,56037,4904356037
49045,80.3614099442409,49049,4904549049
49045,85.6049112539099,49057,4904549057
49049,30.5805731843067,49051,4904949051
50001,29.8782846512725,50007,5000150007
50001,31.2942954825354,50023,5000150023
50001,31.5439950732178,50021,5000150021
50001,38.4012478410201,50017,5000150017
50001,41.1037652726979,50027,5000150027
50003,20.1166502926135,50025,5000350025
50003,37.8712643371381,50021,5000350021
50003,46.2840917177542,50027,5000350027
50005,25.6800496928728,50009,5000550009
50005,25.7777249059848,50019,5000550019
50005,27.535680697065,50015,5000550015
50005,27.9755844990422,50023,5000550023
50005,34.5906498498926,50017,5000550017
50007,23.4622317507037,50015,5000750015
50007,26.138904346968,50023,5000750023
50007,26.1463173455515,50013,5000750013
50007,28.6356682936198,50011,5000750011
50009,26.4529123127862,50019,5000950019
50011,19.579388898379,50013,5001150013
50011,22.1031083538952,50015,5001150015
50011,32.2927501599701,50019,5001150019
50015,22.7453393779718,50023,5001550023
50015,24.5369915814796,50019,5001550019
50017,22.2130328258003,50023,5001750023
50017,30.7499386935463,50027,5001750027
50021,22.3613465928066,50027,5002150027
50025,41.1772708844074,50027,5002550027
51001,33.2798412750894,51131,5100151131
51001,34.5235998248752,51133,5100151133
51001,36.0683789993328,51103,5100151103
51001,36.5564861188505,51115,5100151115
51001,43.521817837845,51119,5100151119
51003,3.82267957121063,51540,5100351540
51003,19.451787242135,51079,5100351079
51003,19.8473415312546,51065,5100351065
51003,24.0291101322266,51125,5100351125
51003,31.1380508129349,51029,5100351029
51003,32.5624869143973,51109,5100351109
51003,33.4191463370154,51137,5100351137
51003,33.7458647039981,51015,5100351015
51003,37.9366299912189,51165,5100351165
51005,1.40785188687412,51580,5100551580
51005,19.6640304685728,51023,5100551023
51005,24.5571342647795,51017,5100551017
51005,24.9399495778751,51045,5100551045
51005,25.8875274964462,54025,5100554025
51005,30.6774612434103,51163,5100551163
51005,33.7503211017154,54063,5100554063
51007,13.9871660928123,51135,5100751135
51007,15.1031954876848,51145,5100751145
51007,19.927543412896,51049,5100751049
51007,21.4742137044126,51041,5100751041
51007,25.9750452850294,51053,5100751053
51007,26.4176762454183,51147,5100751147
51009,16.1960300813622,51680,5100951680
51009,18.3577341787558,51125,5100951125
51009,20.7494876138668,51163,5100951163
51009,25.7461328435608,51011,5100951011
51009,29.1759202587576,51031,5100951031
51009,30.2828907559115,51019,5100951019
51011,19.1738551000803,51031,5101151031
51011,20.8772019473616,51029,5101151029
51011,23.0901192396341,51147,5101151147
51011,25.9789308540394,51037,5101151037
51011,29.2116578972916,51125,5101151125
51013,3.99444241317549,51610,5101351610
51013,4.26531563621078,51510,5101351510
51013,9.92831473890362,51059,5101351059
51015,4.67623211874534,51790,5101551790
51015,15.036902406221,51820,5101551820
51015,26.3176371241598,51091,5101551091
51015,27.8892665102758,51165,5101551165
51015,29.4043364636507,51163,5101551163
51015,29.887520053071,51125,5101551125
51015,32.5889204137085,51017,5101551017
51015,37.2628611801987,54071,5101554071
51017,21.8007996807199,51091,5101751091
51017,23.4636321758659,51163,5101751163
51017,23.6924070125151,54075,5101754075
51017,40.3337597958202,54025,5101754025
51019,19.2161315084302,51680,5101951680
51019,22.5468549480496,51023,5101951023
51019,24.8114349024886,51031,5101951031
51019,29.5532343194195,51067,5101951067
51019,34.6461675090483,51143,5101951143
51019,34.9693228869825,51163,5101951163
51019,36.4060286709426,51161,5101951161
51021,15.9979749390827,51197,5102151197
51021,18.8812463516795,54055,5102154055
51021,23.1976114242594,51155,5102151155
51021,24.0797321145654,51185,5102151185
51021,25.7395175941767,51071,5102151071
51021,30.3095122284797,51173,5102151173
51023,24.0158523361816,51045,5102351045
51023,26.0980078978873,51161,5102351161
51023,26.6134504806902,51163,5102351163
51025,17.6401502479252,51081,5102551081
51025,24.5232703669055,51111,5102551111
51025,24.7138896772142,51053,5102551053
51025,28.2457337464022,51135,5102551135
51025,28.6368395573279,51117,5102551117
51027,19.3652576712728,51051,5102751051
51027,22.3253103001274,54047,5102754047
51027,23.3437347631673,51167,5102751167
51027,27.9524245062467,51185,5102751185
51027,31.9947262801387,54059,5102754059
51029,15.5864270266219,51049,5102951049
51029,22.2147624789888,51065,5102951065
51029,24.2830173564354,51125,5102951125
51029,24.6882194971372,51147,5102951147
51031,14.1600489289123,51680,5103151680
51031,27.4835132451705,51037,5103151037
51031,31.6202054538981,51143,5103151143
51031,31.8392345636745,51083,5103151083
51033,19.5786796627154,51177,5103351177
51033,19.9270646890566,51099,5103351099
51033,20.1384465128119,51085,5103351085
51033,23.2179377560063,51057,5103351057
51033,26.4247926216103,51101,5103351101
51033,27.4680791749255,51179,5103351179
51033,33.0092126724958,51097,5103351097
51035,11.3035136746179,51640,5103551640
51035,22.8813293208023,51155,5103551155
51035,22.9026677005761,51197,5103551197
51035,24.8899917363604,51141,5103551141
51035,25.0088824930242,51063,5103551063
51035,28.0482730869359,51077,5103551077
51036,10.0973778884693,51127,5103651127
51036,14.5080321499918,51087,5103651087
51036,15.1062354503281,51149,5103651149
51036,15.3624952005426,51095,5103651095
51036,19.22324888064,51181,5103651181
51036,29.2195014670541,51041,5103651041
51037,19.2496518214513,51147,5103751147
51037,23.0012664124763,51083,5103751083
51037,23.609697977265,51111,5103751111
51037,27.7743805907524,51117,5103751117
51041,12.165345148367,51760,5104151760
51041,13.1517211397746,51570,5104151570
51041,16.0358669509066,51730,5104151730
51041,16.1929311847261,51087,5104151087
51041,16.8792734960555,51670,5104151670
51041,21.2452934281894,51053,5104151053
51041,21.4746958799656,51145,5104151145
51041,24.0137798335116,51149,5104151149
51041,29.9044705045366,51075,5104151075
51043,14.9178581933989,54037,5104354037
51043,15.7776270589154,51069,5104351069
51043,18.4232798525885,51187,5104351187
51043,19.0880263030215,51107,5104351107
51043,23.7228911920014,54003,5104354003
51043,27.2748775070931,51061,5104351061
51045,10.0772279764088,51161,5104551161
51045,18.130459150702,54063,5104554063
51045,22.3093565004322,51121,5104551121
51045,28.8819321968075,51071,5104551071
51047,16.5269831800191,51137,5104751137
51047,17.8831116227568,51157,5104751157
51047,18.0773752348463,51113,5104751113
